{'loss': 2.3253, 'grad_norm': 0.21877968311309814, 'learning_rate': 1.41643059490085e-06, 'mean_token_accuracy': 0.5390011395531479, 'epoch': 0.0}
{'loss': 2.0072, 'grad_norm': 0.8138123750686646, 'learning_rate': 6.777670668653054e-05, 'mean_token_accuracy': 0.5466551508585107, 'epoch': 2.74}
{'loss': 1.9919, 'grad_norm': 0.8629403114318848, 'learning_rate': 6.773288931732538e-05, 'mean_token_accuracy': 0.5493508549583334, 'epoch': 2.74}
{'loss': 1.928, 'grad_norm': 0.9278621673583984, 'learning_rate': 6.768907194812024e-05, 'mean_token_accuracy': 0.5632251803348084, 'epoch': 2.75}
{'loss': 1.735, 'grad_norm': 0.5897477269172668, 'learning_rate': 6.764525457891508e-05, 'mean_token_accuracy': 0.595765311686065, 'epoch': 2.75}
{'loss': 2.0339, 'grad_norm': 0.7668513059616089, 'learning_rate': 6.760143720970993e-05, 'mean_token_accuracy': 0.5442623603567692, 'epoch': 2.75}
{'loss': 2.0226, 'grad_norm': 0.8019974827766418, 'learning_rate': 6.755761984050479e-05, 'mean_token_accuracy': 0.5483257323520407, 'epoch': 2.76}
{'loss': 2.0003, 'grad_norm': 0.8460603952407837, 'learning_rate': 6.751380247129963e-05, 'mean_token_accuracy': 0.5551284144655695, 'epoch': 2.76}
{'loss': 1.9422, 'grad_norm': 0.9027581810951233, 'learning_rate': 6.746998510209446e-05, 'mean_token_accuracy': 0.5596980293819115, 'epoch': 2.76}
{'loss': 1.835, 'grad_norm': 0.6501177549362183, 'learning_rate': 6.742616773288932e-05, 'mean_token_accuracy': 0.576781135352981, 'epoch': 2.77}
{'loss': 2.0277, 'grad_norm': 0.7759990096092224, 'learning_rate': 6.738235036368416e-05, 'mean_token_accuracy': 0.5453139103956788, 'epoch': 2.77}
{'loss': 1.9434, 'grad_norm': 0.7279345989227295, 'learning_rate': 6.733853299447902e-05, 'mean_token_accuracy': 0.5618505258113575, 'epoch': 2.77}
{'loss': 1.9096, 'grad_norm': 0.8124621510505676, 'learning_rate': 6.729471562527387e-05, 'mean_token_accuracy': 0.5669893527106301, 'epoch': 2.78}
{'loss': 1.9054, 'grad_norm': 0.9719292521476746, 'learning_rate': 6.725089825606871e-05, 'mean_token_accuracy': 0.5705392895739108, 'epoch': 2.78}
{'loss': 1.6742, 'grad_norm': 0.7232627868652344, 'learning_rate': 6.720708088686355e-05, 'mean_token_accuracy': 0.6116721570444629, 'epoch': 2.78}
{'loss': 1.9779, 'grad_norm': 0.737656831741333, 'learning_rate': 6.71632635176584e-05, 'mean_token_accuracy': 0.5539632423542675, 'epoch': 2.79}
{'loss': 2.0188, 'grad_norm': 0.7802191972732544, 'learning_rate': 6.711944614845324e-05, 'mean_token_accuracy': 0.5468957208464953, 'epoch': 2.79}
{'loss': 2.0466, 'grad_norm': 0.8672344088554382, 'learning_rate': 6.70756287792481e-05, 'mean_token_accuracy': 0.5419227353970055, 'epoch': 2.79}
{'loss': 1.8052, 'grad_norm': 0.9313159584999084, 'learning_rate': 6.703181141004295e-05, 'mean_token_accuracy': 0.5835833501593674, 'epoch': 2.8}
{'loss': 1.7306, 'grad_norm': 0.5809634923934937, 'learning_rate': 6.698799404083779e-05, 'mean_token_accuracy': 0.6042538495625006, 'epoch': 2.8}
{'loss': 2.0323, 'grad_norm': 0.8477596640586853, 'learning_rate': 6.694417667163265e-05, 'mean_token_accuracy': 0.5438600323144388, 'epoch': 2.8}
{'loss': 2.0329, 'grad_norm': 0.7985272407531738, 'learning_rate': 6.690035930242748e-05, 'mean_token_accuracy': 0.545440990811216, 'epoch': 2.81}
{'loss': 1.9553, 'grad_norm': 0.8710923194885254, 'learning_rate': 6.685654193322232e-05, 'mean_token_accuracy': 0.5610181930372209, 'epoch': 2.81}
{'loss': 1.8931, 'grad_norm': 0.8912777900695801, 'learning_rate': 6.681272456401718e-05, 'mean_token_accuracy': 0.5690641878837358, 'epoch': 2.82}
{'loss': 1.6929, 'grad_norm': 0.7312436103820801, 'learning_rate': 6.676890719481202e-05, 'mean_token_accuracy': 0.6037397949589962, 'epoch': 2.82}
{'loss': 2.0102, 'grad_norm': 0.8305703401565552, 'learning_rate': 6.672508982560688e-05, 'mean_token_accuracy': 0.5443480303697475, 'epoch': 2.82}
{'loss': 1.9507, 'grad_norm': 0.8116530179977417, 'learning_rate': 6.668127245640173e-05, 'mean_token_accuracy': 0.5592263321619341, 'epoch': 2.83}
{'loss': 1.9543, 'grad_norm': 0.8724198341369629, 'learning_rate': 6.663745508719657e-05, 'mean_token_accuracy': 0.5582850332739666, 'epoch': 2.83}
{'loss': 1.842, 'grad_norm': 1.0456725358963013, 'learning_rate': 6.659363771799141e-05, 'mean_token_accuracy': 0.5802953723821139, 'epoch': 2.83}
{'loss': 1.7924, 'grad_norm': 0.6607677340507507, 'learning_rate': 6.654982034878626e-05, 'mean_token_accuracy': 0.5854889484763958, 'epoch': 2.84}
{'loss': 2.1262, 'grad_norm': 0.729314386844635, 'learning_rate': 6.65060029795811e-05, 'mean_token_accuracy': 0.5308258741216363, 'epoch': 2.84}
{'loss': 2.0188, 'grad_norm': 0.7643946409225464, 'learning_rate': 6.646218561037596e-05, 'mean_token_accuracy': 0.5496082415022613, 'epoch': 2.84}
{'loss': 1.9937, 'grad_norm': 0.8486422300338745, 'learning_rate': 6.64183682411708e-05, 'mean_token_accuracy': 0.5540862525717793, 'epoch': 2.85}
{'loss': 1.9077, 'grad_norm': 0.9246018528938293, 'learning_rate': 6.637455087196565e-05, 'mean_token_accuracy': 0.5655567273133623, 'epoch': 2.85}
{'loss': 1.7862, 'grad_norm': 0.5976265072822571, 'learning_rate': 6.63307335027605e-05, 'mean_token_accuracy': 0.5909014851545965, 'epoch': 2.85}
{'loss': 2.038, 'grad_norm': 0.7019165754318237, 'learning_rate': 6.628691613355534e-05, 'mean_token_accuracy': 0.5465663411131445, 'epoch': 2.86}
{'loss': 1.9856, 'grad_norm': 0.7973126173019409, 'learning_rate': 6.624309876435018e-05, 'mean_token_accuracy': 0.5510648202874628, 'epoch': 2.86}
{'loss': 2.026, 'grad_norm': 0.8698124289512634, 'learning_rate': 6.619928139514504e-05, 'mean_token_accuracy': 0.5470578260507424, 'epoch': 2.86}
{'loss': 1.8433, 'grad_norm': 0.787190854549408, 'learning_rate': 6.615546402593988e-05, 'mean_token_accuracy': 0.5778446634854304, 'epoch': 2.87}
{'loss': 1.7072, 'grad_norm': 0.6217495203018188, 'learning_rate': 6.611164665673474e-05, 'mean_token_accuracy': 0.606264802303818, 'epoch': 2.87}
{'loss': 1.9524, 'grad_norm': 0.6404656171798706, 'learning_rate': 6.606782928752959e-05, 'mean_token_accuracy': 0.5547954502299814, 'epoch': 2.87}
{'loss': 1.9734, 'grad_norm': 0.7652548551559448, 'learning_rate': 6.602401191832443e-05, 'mean_token_accuracy': 0.5555590049443835, 'epoch': 2.88}
{'loss': 1.9878, 'grad_norm': 0.8253915309906006, 'learning_rate': 6.598019454911928e-05, 'mean_token_accuracy': 0.550555747133762, 'epoch': 2.88}
{'loss': 1.9615, 'grad_norm': 1.1226962804794312, 'learning_rate': 6.593637717991412e-05, 'mean_token_accuracy': 0.5569257923477673, 'epoch': 2.88}
{'loss': 1.7471, 'grad_norm': 0.5945923328399658, 'learning_rate': 6.589255981070896e-05, 'mean_token_accuracy': 0.5968801284281664, 'epoch': 2.89}
{'loss': 2.0016, 'grad_norm': 0.7850771546363831, 'learning_rate': 6.584874244150382e-05, 'mean_token_accuracy': 0.5478467895940009, 'epoch': 2.89}
{'loss': 2.0115, 'grad_norm': 0.7639071345329285, 'learning_rate': 6.580492507229867e-05, 'mean_token_accuracy': 0.5516770136203338, 'epoch': 2.89}
{'loss': 2.0569, 'grad_norm': 0.8330320715904236, 'learning_rate': 6.576110770309351e-05, 'mean_token_accuracy': 0.5458790655093735, 'epoch': 2.9}
{'loss': 1.9454, 'grad_norm': 0.8936150074005127, 'learning_rate': 6.571729033388835e-05, 'mean_token_accuracy': 0.5604296714338824, 'epoch': 2.9}
{'loss': 1.7515, 'grad_norm': 0.5840510129928589, 'learning_rate': 6.56734729646832e-05, 'mean_token_accuracy': 0.5927579038926892, 'epoch': 2.9}
{'loss': 1.9854, 'grad_norm': 0.7048947215080261, 'learning_rate': 6.562965559547804e-05, 'mean_token_accuracy': 0.553861534790807, 'epoch': 2.91}
{'loss': 1.9939, 'grad_norm': 0.7457484006881714, 'learning_rate': 6.55858382262729e-05, 'mean_token_accuracy': 0.5486078818233864, 'epoch': 2.91}
{'loss': 2.0576, 'grad_norm': 0.8466797471046448, 'learning_rate': 6.554202085706774e-05, 'mean_token_accuracy': 0.5442466325164179, 'epoch': 2.91}
{'loss': 1.8759, 'grad_norm': 0.9425260424613953, 'learning_rate': 6.54982034878626e-05, 'mean_token_accuracy': 0.5712050938861557, 'epoch': 2.92}
{'loss': 1.7937, 'grad_norm': 0.6797149181365967, 'learning_rate': 6.545438611865745e-05, 'mean_token_accuracy': 0.5846798707588176, 'epoch': 2.92}
{'loss': 2.0127, 'grad_norm': 0.7582499384880066, 'learning_rate': 6.541056874945228e-05, 'mean_token_accuracy': 0.5502154632434895, 'epoch': 2.92}
{'loss': 1.9991, 'grad_norm': 0.7347248792648315, 'learning_rate': 6.536675138024714e-05, 'mean_token_accuracy': 0.5544752630071076, 'epoch': 2.93}
{'loss': 1.9605, 'grad_norm': 0.898535966873169, 'learning_rate': 6.532293401104198e-05, 'mean_token_accuracy': 0.5603943169819957, 'epoch': 2.93}
{'loss': 1.9024, 'grad_norm': 0.9186184406280518, 'learning_rate': 6.527911664183682e-05, 'mean_token_accuracy': 0.5711247320326331, 'epoch': 2.93}
{'loss': 1.7319, 'grad_norm': 0.6815223693847656, 'learning_rate': 6.523529927263168e-05, 'mean_token_accuracy': 0.5936612785241506, 'epoch': 2.94}
{'loss': 2.0147, 'grad_norm': 0.7263146638870239, 'learning_rate': 6.519148190342653e-05, 'mean_token_accuracy': 0.550952577489002, 'epoch': 2.94}
{'loss': 2.0135, 'grad_norm': 0.764761209487915, 'learning_rate': 6.514766453422137e-05, 'mean_token_accuracy': 0.5524496474184125, 'epoch': 2.94}
{'loss': 1.921, 'grad_norm': 0.7161598205566406, 'learning_rate': 6.510384716501621e-05, 'mean_token_accuracy': 0.5601019249843131, 'epoch': 2.95}
{'loss': 1.9083, 'grad_norm': 0.9334623217582703, 'learning_rate': 6.506002979581106e-05, 'mean_token_accuracy': 0.5676480451110483, 'epoch': 2.95}
{'loss': 1.9164, 'grad_norm': 0.6989086270332336, 'learning_rate': 6.50162124266059e-05, 'mean_token_accuracy': 0.5691126144070373, 'epoch': 2.95}
{'loss': 1.9994, 'grad_norm': 0.6745848059654236, 'learning_rate': 6.497239505740076e-05, 'mean_token_accuracy': 0.5545797666022397, 'epoch': 2.96}
{'loss': 2.0243, 'grad_norm': 0.7516864538192749, 'learning_rate': 6.49285776881956e-05, 'mean_token_accuracy': 0.5515352031551316, 'epoch': 2.96}
{'loss': 1.8948, 'grad_norm': 0.7717496156692505, 'learning_rate': 6.488476031899045e-05, 'mean_token_accuracy': 0.5682062705577748, 'epoch': 2.96}
{'loss': 1.8417, 'grad_norm': 0.9124592542648315, 'learning_rate': 6.48409429497853e-05, 'mean_token_accuracy': 0.5761091316422832, 'epoch': 2.97}
{'loss': 1.6646, 'grad_norm': 0.6656786203384399, 'learning_rate': 6.479712558058014e-05, 'mean_token_accuracy': 0.6094136248359727, 'epoch': 2.97}
{'loss': 1.9604, 'grad_norm': 0.7010758519172668, 'learning_rate': 6.4753308211375e-05, 'mean_token_accuracy': 0.5546708126033384, 'epoch': 2.97}
{'loss': 1.9319, 'grad_norm': 0.7833041548728943, 'learning_rate': 6.470949084216984e-05, 'mean_token_accuracy': 0.5667098893612527, 'epoch': 2.98}
{'loss': 1.9393, 'grad_norm': 0.8174067139625549, 'learning_rate': 6.466567347296468e-05, 'mean_token_accuracy': 0.562512802919675, 'epoch': 2.98}
{'loss': 1.9318, 'grad_norm': 0.9850794672966003, 'learning_rate': 6.462185610375954e-05, 'mean_token_accuracy': 0.5659084973872389, 'epoch': 2.99}
{'loss': 1.7636, 'grad_norm': 0.6721081137657166, 'learning_rate': 6.457803873455439e-05, 'mean_token_accuracy': 0.585834802490065, 'epoch': 2.99}
{'loss': 2.0506, 'grad_norm': 0.651611328125, 'learning_rate': 6.453422136534922e-05, 'mean_token_accuracy': 0.5446094857926546, 'epoch': 2.99}
{'loss': 2.0062, 'grad_norm': 0.7943738102912903, 'learning_rate': 6.449040399614407e-05, 'mean_token_accuracy': 0.5490413065717975, 'epoch': 3.0}
{'loss': 1.9366, 'grad_norm': 0.8385506272315979, 'learning_rate': 6.444658662693892e-05, 'mean_token_accuracy': 0.5630182442720971, 'epoch': 3.0}
{'loss': 1.9415, 'grad_norm': 0.7331573367118835, 'learning_rate': 6.440276925773376e-05, 'mean_token_accuracy': 0.5919592783698386, 'epoch': 3.0}
{'loss': 2.0113, 'grad_norm': 0.7640092968940735, 'learning_rate': 6.435895188852862e-05, 'mean_token_accuracy': 0.545792623152468, 'epoch': 3.01}
{'loss': 2.0214, 'grad_norm': 0.8334080576896667, 'learning_rate': 6.431513451932347e-05, 'mean_token_accuracy': 0.5512329628974463, 'epoch': 3.01}
{'loss': 1.9945, 'grad_norm': 0.7884604334831238, 'learning_rate': 6.427131715011831e-05, 'mean_token_accuracy': 0.5571684481199035, 'epoch': 3.01}
{'loss': 1.931, 'grad_norm': 0.9831721186637878, 'learning_rate': 6.422749978091315e-05, 'mean_token_accuracy': 0.5635482875744219, 'epoch': 3.02}
{'loss': 1.6932, 'grad_norm': 0.5997612476348877, 'learning_rate': 6.4183682411708e-05, 'mean_token_accuracy': 0.6013850526781015, 'epoch': 3.02}
{'loss': 2.0235, 'grad_norm': 0.7429729700088501, 'learning_rate': 6.413986504250286e-05, 'mean_token_accuracy': 0.5501957781133539, 'epoch': 3.02}
{'loss': 2.086, 'grad_norm': 0.7223381400108337, 'learning_rate': 6.40960476732977e-05, 'mean_token_accuracy': 0.534972523378109, 'epoch': 3.03}
{'loss': 1.9731, 'grad_norm': 0.7779572606086731, 'learning_rate': 6.405223030409254e-05, 'mean_token_accuracy': 0.5525474778597066, 'epoch': 3.03}
{'loss': 1.9037, 'grad_norm': 0.9485277533531189, 'learning_rate': 6.40084129348874e-05, 'mean_token_accuracy': 0.5628670140846183, 'epoch': 3.03}
{'loss': 1.6511, 'grad_norm': 0.6786584258079529, 'learning_rate': 6.396459556568223e-05, 'mean_token_accuracy': 0.6121576899106457, 'epoch': 3.04}
{'loss': 2.0501, 'grad_norm': 0.7777087688446045, 'learning_rate': 6.392077819647708e-05, 'mean_token_accuracy': 0.5401733182966385, 'epoch': 3.04}
{'loss': 2.0421, 'grad_norm': 0.7724460959434509, 'learning_rate': 6.387696082727194e-05, 'mean_token_accuracy': 0.5451066832169605, 'epoch': 3.04}
{'loss': 1.9942, 'grad_norm': 0.8714035749435425, 'learning_rate': 6.383314345806678e-05, 'mean_token_accuracy': 0.5554840929237369, 'epoch': 3.05}
{'loss': 1.8646, 'grad_norm': 0.9135005474090576, 'learning_rate': 6.378932608886162e-05, 'mean_token_accuracy': 0.5719192728064383, 'epoch': 3.05}
{'loss': 1.7208, 'grad_norm': 0.49184954166412354, 'learning_rate': 6.374550871965648e-05, 'mean_token_accuracy': 0.5959713506380425, 'epoch': 3.05}
{'loss': 2.0013, 'grad_norm': 0.7693774700164795, 'learning_rate': 6.370169135045133e-05, 'mean_token_accuracy': 0.5496815127094358, 'epoch': 3.06}
{'loss': 1.952, 'grad_norm': 0.7759740948677063, 'learning_rate': 6.365787398124617e-05, 'mean_token_accuracy': 0.5580064853959045, 'epoch': 3.06}
{'loss': 1.9874, 'grad_norm': 0.8517977595329285, 'learning_rate': 6.361405661204101e-05, 'mean_token_accuracy': 0.5556538260237336, 'epoch': 3.06}
{'loss': 1.9384, 'grad_norm': 0.9933702349662781, 'learning_rate': 6.357023924283586e-05, 'mean_token_accuracy': 0.5601233242288359, 'epoch': 3.07}
{'loss': 1.6027, 'grad_norm': 0.7011285424232483, 'learning_rate': 6.352642187363072e-05, 'mean_token_accuracy': 0.6201775262265745, 'epoch': 3.07}
{'loss': 2.0066, 'grad_norm': 0.815203845500946, 'learning_rate': 6.348260450442556e-05, 'mean_token_accuracy': 0.5505666348294709, 'epoch': 3.07}
{'loss': 2.0064, 'grad_norm': 0.8187574148178101, 'learning_rate': 6.34387871352204e-05, 'mean_token_accuracy': 0.5508642191988683, 'epoch': 3.08}
{'loss': 1.9139, 'grad_norm': 0.8088873028755188, 'learning_rate': 6.339496976601525e-05, 'mean_token_accuracy': 0.5646922984328491, 'epoch': 3.08}
{'loss': 1.9161, 'grad_norm': 0.9369637370109558, 'learning_rate': 6.33511523968101e-05, 'mean_token_accuracy': 0.5609425584904819, 'epoch': 3.08}
{'loss': 1.5978, 'grad_norm': 0.7272340059280396, 'learning_rate': 6.330733502760494e-05, 'mean_token_accuracy': 0.6216175404371465, 'epoch': 3.09}
{'loss': 1.9071, 'grad_norm': 0.7447526454925537, 'learning_rate': 6.32635176583998e-05, 'mean_token_accuracy': 0.5636554909260414, 'epoch': 3.09}
{'loss': 1.9441, 'grad_norm': 0.6847849488258362, 'learning_rate': 6.321970028919464e-05, 'mean_token_accuracy': 0.557739617052539, 'epoch': 3.09}
{'loss': 1.9116, 'grad_norm': 0.7725369334220886, 'learning_rate': 6.317588291998948e-05, 'mean_token_accuracy': 0.569284550491554, 'epoch': 3.1}
{'loss': 1.8443, 'grad_norm': 0.9155327081680298, 'learning_rate': 6.313206555078434e-05, 'mean_token_accuracy': 0.5769068666636505, 'epoch': 3.1}
{'loss': 1.7485, 'grad_norm': 0.6117935180664062, 'learning_rate': 6.308824818157917e-05, 'mean_token_accuracy': 0.5962544845911812, 'epoch': 3.1}
{'loss': 1.9668, 'grad_norm': 0.7496109008789062, 'learning_rate': 6.304443081237403e-05, 'mean_token_accuracy': 0.5552821131023243, 'epoch': 3.11}
{'loss': 1.9721, 'grad_norm': 0.7253302335739136, 'learning_rate': 6.300061344316887e-05, 'mean_token_accuracy': 0.5543742263834422, 'epoch': 3.11}
{'loss': 2.0323, 'grad_norm': 0.8407158255577087, 'learning_rate': 6.295679607396372e-05, 'mean_token_accuracy': 0.5446294960152779, 'epoch': 3.11}
{'loss': 1.9204, 'grad_norm': 0.8758916258811951, 'learning_rate': 6.291297870475858e-05, 'mean_token_accuracy': 0.5623606352040181, 'epoch': 3.12}
{'loss': 1.7043, 'grad_norm': 0.6429346203804016, 'learning_rate': 6.286916133555342e-05, 'mean_token_accuracy': 0.6049269585791996, 'epoch': 3.12}
{'loss': 2.0197, 'grad_norm': 0.7007749676704407, 'learning_rate': 6.282534396634827e-05, 'mean_token_accuracy': 0.5499108465128398, 'epoch': 3.12}
{'loss': 2.0859, 'grad_norm': 0.755930483341217, 'learning_rate': 6.278152659714311e-05, 'mean_token_accuracy': 0.536752905060921, 'epoch': 3.13}
{'loss': 1.9564, 'grad_norm': 0.8526265621185303, 'learning_rate': 6.273770922793795e-05, 'mean_token_accuracy': 0.556697805929455, 'epoch': 3.13}
{'loss': 1.8769, 'grad_norm': 0.9016356468200684, 'learning_rate': 6.26938918587328e-05, 'mean_token_accuracy': 0.5728014250987595, 'epoch': 3.13}
{'loss': 1.5933, 'grad_norm': 0.6798761487007141, 'learning_rate': 6.265007448952766e-05, 'mean_token_accuracy': 0.6195326825050034, 'epoch': 3.14}
{'loss': 2.0422, 'grad_norm': 0.7447633743286133, 'learning_rate': 6.26062571203225e-05, 'mean_token_accuracy': 0.5455357762372409, 'epoch': 3.14}
{'loss': 1.8599, 'grad_norm': 0.8048771023750305, 'learning_rate': 6.256243975111734e-05, 'mean_token_accuracy': 0.5744273554893942, 'epoch': 3.15}
{'loss': 1.9839, 'grad_norm': 0.7654907703399658, 'learning_rate': 6.251862238191219e-05, 'mean_token_accuracy': 0.5557832880396798, 'epoch': 3.15}
{'loss': 1.918, 'grad_norm': 0.9206646084785461, 'learning_rate': 6.247480501270703e-05, 'mean_token_accuracy': 0.5684531884499678, 'epoch': 3.15}
{'loss': 1.7686, 'grad_norm': 0.6709269285202026, 'learning_rate': 6.243098764350189e-05, 'mean_token_accuracy': 0.59085722753551, 'epoch': 3.16}
{'loss': 1.9276, 'grad_norm': 0.712494969367981, 'learning_rate': 6.238717027429674e-05, 'mean_token_accuracy': 0.5636944962680208, 'epoch': 3.16}
{'loss': 2.0185, 'grad_norm': 0.7861158847808838, 'learning_rate': 6.234335290509158e-05, 'mean_token_accuracy': 0.548224903418082, 'epoch': 3.16}
{'loss': 1.9812, 'grad_norm': 0.8842520713806152, 'learning_rate': 6.229953553588644e-05, 'mean_token_accuracy': 0.5508537504102763, 'epoch': 3.17}
{'loss': 1.8471, 'grad_norm': 0.9679458737373352, 'learning_rate': 6.225571816668128e-05, 'mean_token_accuracy': 0.576782744506776, 'epoch': 3.17}
{'loss': 1.613, 'grad_norm': 0.6354342103004456, 'learning_rate': 6.221190079747613e-05, 'mean_token_accuracy': 0.6160468728706926, 'epoch': 3.17}
{'loss': 2.0056, 'grad_norm': 0.6905387043952942, 'learning_rate': 6.216808342827097e-05, 'mean_token_accuracy': 0.5450243810083873, 'epoch': 3.18}
{'loss': 1.9876, 'grad_norm': 0.7356986403465271, 'learning_rate': 6.212426605906581e-05, 'mean_token_accuracy': 0.5523289494918812, 'epoch': 3.18}
{'loss': 1.8857, 'grad_norm': 0.8208070993423462, 'learning_rate': 6.208044868986066e-05, 'mean_token_accuracy': 0.5693046792394233, 'epoch': 3.18}
{'loss': 1.922, 'grad_norm': 0.723157525062561, 'learning_rate': 6.203663132065552e-05, 'mean_token_accuracy': 0.562495521601862, 'epoch': 3.19}
{'loss': 1.7275, 'grad_norm': 0.68781578540802, 'learning_rate': 6.199281395145036e-05, 'mean_token_accuracy': 0.597343113194416, 'epoch': 3.19}
{'loss': 1.9472, 'grad_norm': 0.7373346090316772, 'learning_rate': 6.19489965822452e-05, 'mean_token_accuracy': 0.5634168077877066, 'epoch': 3.19}
{'loss': 2.0022, 'grad_norm': 0.8055846095085144, 'learning_rate': 6.190517921304005e-05, 'mean_token_accuracy': 0.5513332202682375, 'epoch': 3.2}
{'loss': 2.0425, 'grad_norm': 0.8598893880844116, 'learning_rate': 6.18613618438349e-05, 'mean_token_accuracy': 0.5443506273950335, 'epoch': 3.2}
